date,job_title,company,location,category,link
2020-09-17,Systems Engineer,Lockheed Martin Canada,"Halifax, NS",Engineering,https://www.techjobs.ca/en/offer/ns/halifax/systems-engineer/0142469d-598d-47ad-b090-c30389bcf7e2/
2020-09-15,Operations Manager,MaxPeople,"Toronto, ON",Engineering,https://www.techjobs.ca/en/offer/on/toronto/operations-manager/e632896b-f3bd-410e-b74d-943150740836/
2020-09-14,Supplier Quality Engineer,Cosma International,"Vaughan, ON",Engineering,https://www.techjobs.ca/en/offer/on/vaughan/supplier-quality-engineer/f6e0cbce-b9a5-4984-b597-01f3e41a15bf/
2020-09-14,Master Mechanic- North Vancouver Store,Mountain Equipment Co-op,"North Vancouver, BC",Engineering,https://www.techjobs.ca/en/offer/bc/north-vancouver/master-mechanic-north-vancouver-store/19564140-f708-43b0-95a3-ac63db9cc5c1/
2020-09-14,Apartment Building Superintendent - Ottawa,Homestead Land Holdings Limited.,"Ottawa, ON",Engineering,https://www.techjobs.ca/en/offer/on/ottawa/apartment-building-superintendent-ottawa/39e7122e-d84d-4e3f-b9ff-c14516f31909/
2020-09-14,Regional Building Operations Support - Ottawa,Homestead Land Holdings Limited.,"Ottawa, ON",Engineering,https://www.techjobs.ca/en/offer/on/ottawa/regional-building-operations-support-ottawa/96eb7db2-a3de-4c7e-af8a-843c19cd15fa/
2020-09-14,"Senior Financial Analyst, Revenue Management",Minto Group,"Ottawa, ON",Engineering,https://www.techjobs.ca/en/offer/on/ottawa/senior-financial-analyst-revenue-management/2ef895a4-ed8f-4a38-afd7-1755b0c1ac1c/
2020-09-14,Specialist: Bike Mechanic / Ski Tech,Mountain Equipment Co-op,"North Vancouver, BC",Engineering,https://www.techjobs.ca/en/offer/bc/north-vancouver/specialist-bike-mechanic-ski-tech/699b129a-5f9f-4138-a766-8c5e5e4ca500/
2020-09-14,Industrial Electrician,Cosma International,"St Catharines, ON",Engineering,https://www.techjobs.ca/en/offer/on/st-catharines/industrial-electrician/1ee61060-67a0-4efa-a701-8a8d6307a423/
2020-09-14,Forklift Operator,Cosma International,"Milton, ON",Engineering,https://www.techjobs.ca/en/offer/on/milton/forklift-operator/c24c41d2-33e5-4630-9211-62acf77d68c3/
2020-09-14,Mechanical Maintainer/Millwright,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/mechanical-maintainer-millwright/030ab4f7-bf30-43fa-ad04-54a2c04c84c4/
2020-09-16,Electrical Engineer,Canadian Nuclear Laboratories (CNL),"Whiteshell, MB",Engineering,https://www.techjobs.ca/en/offer/mb/whiteshell/electrical-engineer/b289ad93-fe1b-47b7-a795-de7d06cd45ca/
2020-09-15,Fire Technician Helper,Troy Life & Fire Safety Ltd.,"Barrie, ON",Engineering,https://www.techjobs.ca/en/offer/on/barrie/fire-technician-helper/da841e3e-e906-42e4-a796-3817b873adc1/
2020-09-15,Certified Technician,Troy Life & Fire Safety Ltd.,"Langley, BC",Engineering,https://www.techjobs.ca/en/offer/bc/langley/certified-technician/9d9c753f-0094-4d5a-8003-f014abf69b30/
2020-09-15,Preventive Maintenance Account Manager,Troy Life & Fire Safety Ltd.,"Langley, BC",Engineering,https://www.techjobs.ca/en/offer/bc/langley/preventive-maintenance-account-manager/53816b63-617b-47df-ab68-2e530ecf21b8/
2020-09-15,Certified Service Technician,Troy Life & Fire Safety Ltd.,"Victoria, BC",Engineering,https://www.techjobs.ca/en/offer/bc/victoria/certified-service-technician/a07afe29-5316-4ec0-9dd7-4ab94aeca08c/
2020-09-15,Red Seal Journeyperson/Sprinkler Fitter,Troy Life & Fire Safety Ltd.,"Langley, BC",Engineering,https://www.techjobs.ca/en/offer/bc/langley/red-seal-journeyperson-sprinkler-fitter/342937f5-3fc3-4dce-b7b0-c234b3d4bcbd/
2020-09-15,Operator - Auto Press,electromacgroup,"Windsor, ON",Engineering,https://www.techjobs.ca/en/offer/on/windsor/operator-auto-press/92e32ed0-126a-4df7-9ba7-c46b15638ff3/
2020-09-15,Installation Subcontractors - Edmonton,All Weather Windows,"Edmonton, AB",Engineering,https://www.techjobs.ca/en/offer/ab/edmonton/installation-subcontractors-edmonton/b9012ab5-b01e-4a23-b23b-0f5705b20156/
2020-09-15,Cable Splicer,Northwestel,"Whitehorse, YT",Engineering,https://www.techjobs.ca/en/offer/yt/whitehorse/cable-splicer/5fbf2db9-ddf8-42a8-a26c-9626a41b8fc6/
2020-09-15,Rail Car Mechanic Apprentice - Moose Jaw,Canadian Pacific Railway,"Moose Jaw, SK",Engineering,https://www.techjobs.ca/en/offer/sk/moose-jaw/rail-car-mechanic-apprentice-moose-jaw/c9be3847-cc35-460d-9daa-41a45d01f45b/
2020-09-13,Security Systems Technician,Troy Life & Fire Safety Ltd.,"Mississauga, ON",Engineering,https://www.techjobs.ca/en/offer/on/mississauga/security-systems-technician/3bf5cb4b-510f-4960-bb27-e0d3a211307a/
2020-09-13,"Estimator, Mid / High-Rise Construction",Minto Group,"Ottawa, ON",Engineering,https://www.techjobs.ca/en/offer/on/ottawa/estimator-mid-high-rise-construction/f1b20478-6034-4503-9cc6-ea7ad1cfc5c9/
2020-09-11,Extinguisher Technician,Troy Life & Fire Safety Ltd.,"Montreal, QC",Engineering,https://www.techjobs.ca/en/offer/qc/montreal/extinguisher-technician/1f5338f7-d22b-4fb1-8ce4-2ac68fe5722e/
2020-09-11,Casual Service Technician,Minto Group,"Ottawa, ON",Engineering,https://www.techjobs.ca/en/offer/on/ottawa/casual-service-technician/189a5b89-b029-43a9-833d-fd15043e16d1/
2020-09-10,Seasonal Sales Associate,BASF Canada Inc.,"Guelph, ON",Engineering,https://www.techjobs.ca/en/offer/on/guelph/seasonal-sales-associate/037d7b9f-f93f-4aa8-9bc9-36a2e6448aba/
2020-09-10,Seasonal Research Associate,BASF Canada Inc.,"Oba, ON",Engineering,https://www.techjobs.ca/en/offer/on/oba/seasonal-research-associate/fb48238d-05f0-4e57-bf91-1a7d444bd1ce/
2020-09-10,Seasonal Sales Associate,BASF Canada Inc.,"Swift Current, SK",Engineering,https://www.techjobs.ca/en/offer/sk/swift-current/seasonal-sales-associate/4e948473-9b74-480a-a33c-a8f83ab5f86f/
2020-09-10,Apprentice Tool & Die Maker,Cosma International,"Brampton, ON",Engineering,https://www.techjobs.ca/en/offer/on/brampton/apprentice-tool-die-maker/3b619ed2-755a-4a3b-a723-ce149dbe86ee/
2020-09-10,Seasonal Research Associate,BASF Canada Inc.,"London, ON",Engineering,https://www.techjobs.ca/en/offer/on/london/seasonal-research-associate/fdb6fd6f-872c-49ae-872b-af3c275aa46f/
2020-09-10,Seasonal Research Associate,BASF Canada Inc.,"Saskatoon, SK",Engineering,https://www.techjobs.ca/en/offer/sk/saskatoon/seasonal-research-associate/0a6dcc40-c9b4-49a0-b650-9eb21facd4c0/
2020-09-10,Seasonal Technical Associate,BASF Canada Inc.,"London, ON",Engineering,https://www.techjobs.ca/en/offer/on/london/seasonal-technical-associate/85094abf-de59-45b2-a710-8a22575ed6fd/
2020-09-10,Civil Engineer,McElhanney,"Nanaimo, BC",Engineering,https://www.techjobs.ca/en/offer/bc/nanaimo/civil-engineer/22751ad0-fdff-478e-95ec-b9ec839a6586/
2020-09-09,Electrician,Cosma International,"Brampton, ON",Engineering,https://www.techjobs.ca/en/offer/on/brampton/electrician/dd1dc0ed-c4e8-46f8-b6d3-d84a7166759e/
2020-09-09,Millwright,Cosma International,"Brampton, ON",Engineering,https://www.techjobs.ca/en/offer/on/brampton/millwright/cb8532a1-7f64-4e34-8075-f74a877c3c7f/
2020-09-08,Fire Alarm Service Representative,Troy Life & Fire Safety Ltd.,"Cambridge, ON",Engineering,https://www.techjobs.ca/en/offer/on/cambridge/fire-alarm-service-representative/a88992ae-ccf3-4419-941d-72eb3d1ed3eb/
2020-09-07,Sales Representative,SMS Equipment Inc.,"Prince George, BC",Engineering,https://www.techjobs.ca/en/offer/bc/prince-george/sales-representative/4d130989-f5e0-40df-8b9f-d7c84cdac3cf/
2020-09-07,Decommissioning Field Technologist,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/decommissioning-field-technologist/09466c32-4fca-4abe-ab1d-b5f596ebfa5b/
2020-09-07,"Field Specialists (#24028,#24029)",Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/field-specialists-24028-24029/48b465df-abca-481a-b391-58c80dafb1eb/
2020-09-07,Health and Safety Specialist (#18791),Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/health-and-safety-specialist-18791/e5a8ecb4-5c7f-4cbc-93f7-fc02d94e6423/
2020-09-07,"Project Engineering Representative (#18855, #18856)",Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/project-engineering-representative-18855-18856/747dcc28-b152-4507-b328-b3fc776a3515/
2020-08-19,Direct Fire Targetry (dft) Technician Operator,Lockheed Martin Canada,"Petawawa, ON",Engineering,https://www.techjobs.ca/en/offer/on/petawawa/direct-fire-targetry-dft-technician-operator/a87915cd-74e8-40b5-bca6-73a8300c55af/
2020-08-15,Maintenance Planner,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/maintenance-planner/340c01d5-7d77-42fc-92a8-c482fda0f6e5/
2020-08-12,Job Supervisor,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/job-supervisor/38b1a08b-41ff-4478-bb30-b122f3f370d6/
2020-08-12,Planner,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/planner/884be128-827c-4c5f-b2f7-2d0e9f1484a1/
2020-08-12,Project Leader,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/project-leader/86942f00-ef26-405a-96a2-304894176da3/
2020-08-11,Senior Platform Design Systems Engineer,Lockheed Martin Canada,"Halifax, NS",Engineering,https://www.techjobs.ca/en/offer/ns/halifax/senior-platform-design-systems-engineer/5b619a75-1252-4931-af1e-55c7dd2ad275/
2020-08-11,"Staff Software Engineer, Digital Factory",Scotiabank,"Toronto, ON",Engineering,https://www.techjobs.ca/en/offer/on/toronto/staff-software-engineer-digital-factory/47e6f049-da87-4bf1-820c-5700ff91bc4a/
2020-08-10,Lubrication Technician,SMS Equipment Inc.,"Saint-Augustin-de-Desmaures, QC",Engineering,https://www.techjobs.ca/en/offer/qc/saint-augustin-de-desmaures/lubrication-technician/5519f094-a8ec-431e-afd2-64d788bacdc6/
2020-08-10,Project Engineering Representative,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/project-engineering-representative/ddf93cfd-b15f-4c66-9bd1-8e64b1f88ed1/
2020-08-05,Ehss Manager,Aryzta,"Winnipeg, MB",Engineering,https://www.techjobs.ca/en/offer/mb/winnipeg/ehss-manager/524e6769-e1ee-43d9-82f8-d8747ad7eb92/
2020-08-28,Customer service clerk,SMS Equipment Inc.,"Saint-Bruno, QC",Engineering,https://www.techjobs.ca/en/offer/qc/saint-bruno/customer-service-clerk/45a1e51c-69f5-4c43-ada9-68878e495f88/
2020-08-27,Facilities Analyst,Northwestel,"Yellowknife, NT",Engineering,https://www.techjobs.ca/en/offer/nt/yellowknife/facilities-analyst/b85d8004-92fe-4f1d-beb4-31e86baa96d5/
2020-08-27,Software Engineer Staff,Lockheed Martin Canada,"Ottawa, ON",Engineering,https://www.techjobs.ca/en/offer/on/ottawa/software-engineer-staff/1cf19d16-fa0e-4aa9-a2cb-a8531e9db593/
2020-08-26,Junior Planner - TERM/Temporary Assignment,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/junior-planner-term-temporary-assignment/59209976-bd86-4793-8d2f-db7df8b8e456/
2020-08-24,Project Engineer - Maintenance,Ballard Power Systems,"Burnaby, BC",Engineering,https://www.techjobs.ca/en/offer/bc/burnaby/project-engineer-maintenance/577f490c-3f45-4cb4-82cd-10eff4e3805e/
2020-08-21,Industrial Mechanic (Millwright) 2nd/ 3rd Level Apprentice,West Fraser,"Chetwynd, BC",Engineering,https://www.techjobs.ca/en/offer/bc/chetwynd/industrial-mechanic-millwright-2nd-3rd-level-apprentice/afeb8af8-4976-42dd-80d7-5f1b44356732/
2020-08-21,Software Developer,Ballard Power Systems,"Burnaby, BC",Engineering,https://www.techjobs.ca/en/offer/bc/burnaby/software-developer/d11c8901-24b3-48cf-a40d-c5aa23b87cbf/
2020-08-21,Material Planner/Inventory Officer (12 Month Term),Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/material-planner-inventory-officer-12-month-term/8b5aa970-600e-49b0-9276-a391556c51f3/
2020-08-20,Electrical Engineer,Canadian Nuclear Laboratories (CNL),"Whiteshell, MB",Engineering,https://www.techjobs.ca/en/offer/mb/whiteshell/electrical-engineer/b4497a27-051c-4690-8e91-272f3f1912e3/
2020-08-19,Community Manager - Oakville,Homestead Land Holdings Limited.,"Oakville, ON",Engineering,https://www.techjobs.ca/en/offer/on/oakville/community-manager-oakville/35f241bb-2857-43ce-9fbd-16c0e1103495/
2020-07-24,Licensed Plumber - Residential / Light Commercial,Handyman Connection,"Burnaby, BC",Engineering,https://www.techjobs.ca/en/offer/bc/burnaby/licensed-plumber-residential-light-commercial/68bb2747-3f46-4b25-aa05-2191fe1a4010/
2020-07-24,Painter - Residential / Light Commercial,Handyman Connection,"Burnaby, BC",Engineering,https://www.techjobs.ca/en/offer/bc/burnaby/painter-residential-light-commercial/3a2b91d2-cd6d-4c01-8cb3-5ac1215233ba/
2020-07-23,"Security Guard, Industrial Camp",GardaWorld,"Fort McMurray, AB",Engineering,https://www.techjobs.ca/en/offer/ab/fort-mcmurray/security-guard-industrial-camp/b10f3cfa-b01d-490c-8fdb-91af76ebe95b/
2020-07-23,Diesel Mechanic - Winnipeg,Canadian Pacific,"Winnipeg, MB",Engineering,https://www.techjobs.ca/en/offer/mb/winnipeg/diesel-mechanic-winnipeg/2c9a3152-1a4d-4a61-acd4-1f10ebc663d3/
2020-07-22,Certified Sawfiler,West Fraser,"Hinton, AB",Engineering,https://www.techjobs.ca/en/offer/ab/hinton/certified-sawfiler/fec64ef8-8640-42b2-83ed-87c43ba28d4a/
2020-07-22,"Field Heavy Equipment Tech, Journeyperson (Thunder Bay)",SMS Equipment Inc.,"Lyn, ON",Engineering,https://www.techjobs.ca/en/offer/on/lyn/field-heavy-equipment-tech-journeyperson-thunder-bay/c2f5d99d-fc93-4fe2-a9c8-dba968dbceba/
2020-07-22,Diesel Mechanic - Toronto,Canadian Pacific,"Toronto, ON",Engineering,https://www.techjobs.ca/en/offer/on/toronto/diesel-mechanic-toronto/3a41d4a9-4edd-41e4-88f9-4d4ae51f22b1/
2020-07-21,Contract Lead,Canadian Nuclear Laboratories (CNL),"Chalk River, ON",Engineering,https://www.techjobs.ca/en/offer/on/chalk-river/contract-lead/f2d4e676-10a1-4cba-90cd-a5d92291cfa6/
2020-07-17,Entry Level Production/ Mill Cleanup,West Fraser,"Smithers, BC",Engineering,https://www.techjobs.ca/en/offer/bc/smithers/entry-level-production-mill-cleanup/4c2a7c96-bb03-4a8e-8f4c-effb08aac785/
2020-07-17,"Manager, Network Planning - Power and Civil",Northwestel,"Whitehorse, YT",Engineering,https://www.techjobs.ca/en/offer/yt/whitehorse/manager-network-planning-power-and-civil/4e5e03c3-9391-4f15-ba54-ae0598ba6757/
2020-09-04,Painter,Safran Landing Systems,"Ajax, ON",Engineering,https://www.techjobs.ca/en/offer/on/ajax/painter/c5583910-07f3-40a7-b865-776527fb82dd/
2020-09-04,Service Agent,SMS Equipment Inc.,"Baie-Comeau, QC",Engineering,https://www.techjobs.ca/en/offer/qc/baie-comeau/service-agent/d3b04d9f-9733-4e9e-b16d-29261603a2bc/
2020-09-04,Operations Manager,SMS Equipment Inc.,"Baie-Comeau, QC",Engineering,https://www.techjobs.ca/en/offer/qc/baie-comeau/operations-manager/50e7c0e5-725c-44ed-88e2-a84fb95ed334/
2020-09-04,Regional Building Operations Support - Kitchener/Guelph/Cambridge,Homestead Land Holdings Limited.,"Kitchener, ON",Engineering,https://www.techjobs.ca/en/offer/on/kitchener/regional-building-operations-support-kitchener-guelph-cambridge/547489c1-0a04-4b48-a0c3-428a1c0c35e0/
2020-09-04,Industrial Security Guard Part time,GardaWorld,"London, ON",Engineering,https://www.techjobs.ca/en/offer/on/london/industrial-security-guard-part-time/f2718c0d-640f-40b3-90f8-40a3b3048a48/
2020-09-03,Building Manager - Kingston,Homestead Land Holdings Limited.,"Kingston, ON",Engineering,https://www.techjobs.ca/en/offer/on/kingston/building-manager-kingston/ffa1da7e-4512-4921-bab6-d4d3c8f344eb/
2020-09-03,Radio Technician,Northwestel,"Whitehorse, YT",Engineering,https://www.techjobs.ca/en/offer/yt/whitehorse/radio-technician/1d5b1bb7-c1c3-4dc7-9e25-3cf4ad91448d/
2020-09-03,Aero Engine Technician,Lockheed Martin Canada,"Montreal, QC",Engineering,https://www.techjobs.ca/en/offer/qc/montreal/aero-engine-technician/9a47fa63-3270-453e-9bf5-7fcfb969f50a/
2020-09-03,Plumbing Apprentice,Omega Mechanical,"Low, QC",Engineering,https://www.techjobs.ca/en/offer/qc/low/plumbing-apprentice/7569768d-6525-496a-82e5-fb121b65a5e3/
2020-09-02,Temporary Packaging Operator,Molson Coors Brewing Company,"Toronto, ON",Engineering,https://www.techjobs.ca/en/offer/on/toronto/temporary-packaging-operator/7974535c-230c-4949-9ea9-b0db6422ccdd/
2020-07-27,Great Plumber Wanted,Mr. Rooter,"Hamilton, ON",Engineering,https://www.techjobs.ca/en/offer/on/hamilton/great-plumber-wanted/ac9f5179-bbd2-4065-a176-01a93b050cd4/
2020-07-27,Lead Customer Service Representative,Mr. Rooter,"Hamilton, ON",Engineering,https://www.techjobs.ca/en/offer/on/hamilton/lead-customer-service-representative/f5d08fb6-421c-41ff-8dac-a6b6cc09aabc/
2020-07-27,Customer Service Rep Part Time,Mr. Handyman,"Richmond, BC",Engineering,https://www.techjobs.ca/en/offer/bc/richmond/customer-service-rep-part-time/e6f0d873-a537-49c2-94f2-eb1b02e77fbf/
2020-07-27,"Operations Manager, Acheson",SMS Equipment Inc.,"Acheson, AB",Engineering,https://www.techjobs.ca/en/offer/ab/acheson/operations-manager-acheson/e585c063-1a85-45f2-a981-25eec1c0bf23/
2020-07-27,"AME ""E""/Avionics Technician",IMP Group International Inc.,"Comox, BC",Engineering,https://www.techjobs.ca/en/offer/bc/comox/ame-e-avionics-technician/a58ca52f-462b-40f0-8840-69f276dbe3ae/
2020-07-24,Handyman - Residential / Light Commercial,Handyman Connection,"Burnaby, BC",Engineering,https://www.techjobs.ca/en/offer/bc/burnaby/handyman-residential-light-commercial/dd24e506-e604-4129-8f53-6209449c9390/
2020-07-24,Home Improvement Contractor - Residential / Light Commercial,Handyman Connection,"Burnaby, BC",Engineering,https://www.techjobs.ca/en/offer/bc/burnaby/home-improvement-contractor-residential-light-commercial/fc4ea1a9-69f6-4477-ab2e-d99f5aae2375/
2020-07-24,Home Improvement Sub Contractor - Residential / Light Commercial (Guelph),Handyman Connection,"Guelph, ON",Engineering,https://www.techjobs.ca/en/offer/on/guelph/home-improvement-sub-contractor-residential-light-commercial-guelph/46d9fc6a-2fff-45f7-a0fb-c2e07d0d8caf/
2020-07-24,Contractor / Craftsman / Renovator Sub Contract/Independent Contractor Guelph,Handyman Connection,"Guelph, ON",Engineering,https://www.techjobs.ca/en/offer/on/guelph/contractor-craftsman-renovator-sub-contract-independent-contractor-guelph/25aa9f49-ccd8-4549-ba81-fac2027c9cc4/
2020-07-24,Painter Sub Contract Residential Kitchener/Waterloo,Handyman Connection,"Kitchener, ON",Engineering,https://www.techjobs.ca/en/offer/on/kitchener/painter-sub-contract-residential-kitchener-waterloo/69e682a0-5e3d-4b99-b292-cd5a127e8aea/
2020-08-04,Enterprise Architect,McCain Foods,"Florenceville, NB",Engineering,https://www.techjobs.ca/en/offer/nb/florenceville/enterprise-architect/c745d776-f636-4515-bdc7-7362f86b8e52/
2020-07-30,Regional Maintainer Electrical,Independent Electricity System Operator (IESO),"Mississauga, ON",Engineering,https://www.techjobs.ca/en/offer/on/mississauga/regional-maintainer-electrical/025babdf-62cf-4a0c-8637-fc8b56a1a253/
2020-07-30,Field Technician 14/14,SMS Equipment Inc.,"Baie-Comeau, QC",Engineering,https://www.techjobs.ca/en/offer/qc/baie-comeau/field-technician-14-14/75c125a6-1c6c-4b26-9f9d-f97aa215e386/
2020-07-29,Driver Recruiter,McCain Foods,"Bathurst, NB",Engineering,https://www.techjobs.ca/en/offer/nb/bathurst/driver-recruiter/c295727c-1d39-4bb5-b4d9-9300c5485afc/
2020-07-29,"Senior Specialist, Electrical Engineering (Enfield)",L3HARRIS WESCAM,"Enfield, NS",Engineering,https://www.techjobs.ca/en/offer/ns/enfield/senior-specialist-electrical-engineering-enfield/19aee815-054e-4bc8-857e-244466022ce6/
